id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,jenis_kelamin,kategori_pendidikan,jumlah,satuan,tahun
32792018,32,JAWA BARAT,3279,KOTA BANJAR,PEREMPUAN,SLTA,2,KORBAN,2018
32792018,32,JAWA BARAT,3279,KOTA BANJAR,PEREMPUAN,"PERGURUAN 
TINGGI",0,KORBAN,2018
32792018,32,JAWA BARAT,3279,KOTA BANJAR,PEREMPUAN,TK,0,KORBAN,2018
32792018,32,JAWA BARAT,3279,KOTA BANJAR,PEREMPUAN,PAUD,0,KORBAN,2018
32012021,32,JAWA BARAT,3201,KABUPATEN BOGOR,LAKI-LAKI,NA,2,KORBAN,2021
32012021,32,JAWA BARAT,3201,KABUPATEN BOGOR,LAKI-LAKI,TIDAK SEKOLAH,1,KORBAN,2021
32012021,32,JAWA BARAT,3201,KABUPATEN BOGOR,LAKI-LAKI,TK,0,KORBAN,2021
32012021,32,JAWA BARAT,3201,KABUPATEN BOGOR,LAKI-LAKI,PAUD,0,KORBAN,2021
32012021,32,JAWA BARAT,3201,KABUPATEN BOGOR,LAKI-LAKI,SD,0,KORBAN,2021
32012021,32,JAWA BARAT,3201,KABUPATEN BOGOR,LAKI-LAKI,SLTP,0,KORBAN,2021
32012021,32,JAWA BARAT,3201,KABUPATEN BOGOR,LAKI-LAKI,SLTA,0,KORBAN,2021
32012021,32,JAWA BARAT,3201,KABUPATEN BOGOR,LAKI-LAKI,PERGURUAN TINGGI,0,KORBAN,2021
32012021,32,JAWA BARAT,3201,KABUPATEN BOGOR,PEREMPUAN,NA,3,KORBAN,2021
32012021,32,JAWA BARAT,3201,KABUPATEN BOGOR,PEREMPUAN,TIDAK SEKOLAH,1,KORBAN,2021
32012021,32,JAWA BARAT,3201,KABUPATEN BOGOR,PEREMPUAN,TK,0,KORBAN,2021
32012021,32,JAWA BARAT,3201,KABUPATEN BOGOR,PEREMPUAN,PAUD,0,KORBAN,2021
32012021,32,JAWA BARAT,3201,KABUPATEN BOGOR,PEREMPUAN,SD,0,KORBAN,2021
32012021,32,JAWA BARAT,3201,KABUPATEN BOGOR,PEREMPUAN,SLTP,2,KORBAN,2021
32012021,32,JAWA BARAT,3201,KABUPATEN BOGOR,PEREMPUAN,SLTA,7,KORBAN,2021
32012021,32,JAWA BARAT,3201,KABUPATEN BOGOR,PEREMPUAN,PERGURUAN TINGGI,4,KORBAN,2021
32022021,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,LAKI-LAKI,NA,0,KORBAN,2021
32022021,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,LAKI-LAKI,TIDAK SEKOLAH,1,KORBAN,2021
32022021,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,LAKI-LAKI,TK,0,KORBAN,2021
32022021,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,LAKI-LAKI,PAUD,0,KORBAN,2021
32022021,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,LAKI-LAKI,SD,1,KORBAN,2021
32022021,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,LAKI-LAKI,SLTP,0,KORBAN,2021
32022021,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,LAKI-LAKI,SLTA,0,KORBAN,2021
32022021,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,LAKI-LAKI,PERGURUAN TINGGI,0,KORBAN,2021
32022021,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,PEREMPUAN,NA,8,KORBAN,2021
32022021,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,PEREMPUAN,TIDAK SEKOLAH,2,KORBAN,2021
32022021,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,PEREMPUAN,TK,0,KORBAN,2021
32022021,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,PEREMPUAN,PAUD,0,KORBAN,2021
32022021,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,PEREMPUAN,SD,1,KORBAN,2021
32022021,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,PEREMPUAN,SLTP,9,KORBAN,2021
32022021,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,PEREMPUAN,SLTA,6,KORBAN,2021
32022021,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,PEREMPUAN,PERGURUAN TINGGI,0,KORBAN,2021
32032021,32,JAWA BARAT,3203,KABUPATEN CIANJUR,LAKI-LAKI,NA,3,KORBAN,2021
32032021,32,JAWA BARAT,3203,KABUPATEN CIANJUR,LAKI-LAKI,TIDAK SEKOLAH,0,KORBAN,2021
32032021,32,JAWA BARAT,3203,KABUPATEN CIANJUR,LAKI-LAKI,TK,0,KORBAN,2021
32032021,32,JAWA BARAT,3203,KABUPATEN CIANJUR,LAKI-LAKI,PAUD,0,KORBAN,2021
32032021,32,JAWA BARAT,3203,KABUPATEN CIANJUR,LAKI-LAKI,SD,1,KORBAN,2021
32032021,32,JAWA BARAT,3203,KABUPATEN CIANJUR,LAKI-LAKI,SLTP,0,KORBAN,2021
32032021,32,JAWA BARAT,3203,KABUPATEN CIANJUR,LAKI-LAKI,SLTA,0,KORBAN,2021
32032021,32,JAWA BARAT,3203,KABUPATEN CIANJUR,LAKI-LAKI,PERGURUAN TINGGI,0,KORBAN,2021
32032021,32,JAWA BARAT,3203,KABUPATEN CIANJUR,PEREMPUAN,NA,1,KORBAN,2021
32032021,32,JAWA BARAT,3203,KABUPATEN CIANJUR,PEREMPUAN,TIDAK SEKOLAH,0,KORBAN,2021
32032021,32,JAWA BARAT,3203,KABUPATEN CIANJUR,PEREMPUAN,TK,0,KORBAN,2021
32032021,32,JAWA BARAT,3203,KABUPATEN CIANJUR,PEREMPUAN,PAUD,0,KORBAN,2021
32032021,32,JAWA BARAT,3203,KABUPATEN CIANJUR,PEREMPUAN,SD,3,KORBAN,2021
32032021,32,JAWA BARAT,3203,KABUPATEN CIANJUR,PEREMPUAN,SLTP,2,KORBAN,2021
32032021,32,JAWA BARAT,3203,KABUPATEN CIANJUR,PEREMPUAN,SLTA,3,KORBAN,2021
32032021,32,JAWA BARAT,3203,KABUPATEN CIANJUR,PEREMPUAN,PERGURUAN TINGGI,2,KORBAN,2021
32042021,32,JAWA BARAT,3204,KABUPATEN BANDUNG,LAKI-LAKI,NA,0,KORBAN,2021
32042021,32,JAWA BARAT,3204,KABUPATEN BANDUNG,LAKI-LAKI,TIDAK SEKOLAH,0,KORBAN,2021
32042021,32,JAWA BARAT,3204,KABUPATEN BANDUNG,LAKI-LAKI,TK,0,KORBAN,2021
32042021,32,JAWA BARAT,3204,KABUPATEN BANDUNG,LAKI-LAKI,PAUD,0,KORBAN,2021
32042021,32,JAWA BARAT,3204,KABUPATEN BANDUNG,LAKI-LAKI,SD,2,KORBAN,2021
32042021,32,JAWA BARAT,3204,KABUPATEN BANDUNG,LAKI-LAKI,SLTP,1,KORBAN,2021
32042021,32,JAWA BARAT,3204,KABUPATEN BANDUNG,LAKI-LAKI,SLTA,0,KORBAN,2021
32042021,32,JAWA BARAT,3204,KABUPATEN BANDUNG,LAKI-LAKI,PERGURUAN TINGGI,0,KORBAN,2021
32042021,32,JAWA BARAT,3204,KABUPATEN BANDUNG,PEREMPUAN,NA,10,KORBAN,2021
32042021,32,JAWA BARAT,3204,KABUPATEN BANDUNG,PEREMPUAN,TIDAK SEKOLAH,1,KORBAN,2021
32042021,32,JAWA BARAT,3204,KABUPATEN BANDUNG,PEREMPUAN,TK,0,KORBAN,2021
32042021,32,JAWA BARAT,3204,KABUPATEN BANDUNG,PEREMPUAN,PAUD,1,KORBAN,2021
32042021,32,JAWA BARAT,3204,KABUPATEN BANDUNG,PEREMPUAN,SD,5,KORBAN,2021
32042021,32,JAWA BARAT,3204,KABUPATEN BANDUNG,PEREMPUAN,SLTP,6,KORBAN,2021
32042021,32,JAWA BARAT,3204,KABUPATEN BANDUNG,PEREMPUAN,SLTA,15,KORBAN,2021
32042021,32,JAWA BARAT,3204,KABUPATEN BANDUNG,PEREMPUAN,PERGURUAN TINGGI,2,KORBAN,2021
32052021,32,JAWA BARAT,3205,KABUPATEN GARUT,LAKI-LAKI,NA,0,KORBAN,2021
32052021,32,JAWA BARAT,3205,KABUPATEN GARUT,LAKI-LAKI,TIDAK SEKOLAH,0,KORBAN,2021
32052021,32,JAWA BARAT,3205,KABUPATEN GARUT,LAKI-LAKI,TK,0,KORBAN,2021
32052021,32,JAWA BARAT,3205,KABUPATEN GARUT,LAKI-LAKI,PAUD,0,KORBAN,2021
32052021,32,JAWA BARAT,3205,KABUPATEN GARUT,LAKI-LAKI,SD,0,KORBAN,2021
32052021,32,JAWA BARAT,3205,KABUPATEN GARUT,LAKI-LAKI,SLTP,0,KORBAN,2021
32052021,32,JAWA BARAT,3205,KABUPATEN GARUT,LAKI-LAKI,SLTA,0,KORBAN,2021
32052021,32,JAWA BARAT,3205,KABUPATEN GARUT,LAKI-LAKI,PERGURUAN TINGGI,0,KORBAN,2021
32052021,32,JAWA BARAT,3205,KABUPATEN GARUT,PEREMPUAN,NA,3,KORBAN,2021
32052021,32,JAWA BARAT,3205,KABUPATEN GARUT,PEREMPUAN,TIDAK SEKOLAH,0,KORBAN,2021
32052021,32,JAWA BARAT,3205,KABUPATEN GARUT,PEREMPUAN,TK,0,KORBAN,2021
32052021,32,JAWA BARAT,3205,KABUPATEN GARUT,PEREMPUAN,PAUD,0,KORBAN,2021
32052021,32,JAWA BARAT,3205,KABUPATEN GARUT,PEREMPUAN,SD,0,KORBAN,2021
32052021,32,JAWA BARAT,3205,KABUPATEN GARUT,PEREMPUAN,SLTP,0,KORBAN,2021
32052021,32,JAWA BARAT,3205,KABUPATEN GARUT,PEREMPUAN,SLTA,3,KORBAN,2021
32052021,32,JAWA BARAT,3205,KABUPATEN GARUT,PEREMPUAN,PERGURUAN TINGGI,0,KORBAN,2021
32062021,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,LAKI-LAKI,NA,0,KORBAN,2021
32062021,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,LAKI-LAKI,TIDAK SEKOLAH,3,KORBAN,2021
32062021,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,LAKI-LAKI,TK,0,KORBAN,2021
32062021,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,LAKI-LAKI,PAUD,0,KORBAN,2021
32062021,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,LAKI-LAKI,SD,2,KORBAN,2021
32062021,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,LAKI-LAKI,SLTP,4,KORBAN,2021
32062021,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,LAKI-LAKI,SLTA,5,KORBAN,2021
32062021,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,LAKI-LAKI,PERGURUAN TINGGI,0,KORBAN,2021
32062021,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,PEREMPUAN,NA,1,KORBAN,2021
32062021,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,PEREMPUAN,TIDAK SEKOLAH,7,KORBAN,2021
32062021,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,PEREMPUAN,TK,0,KORBAN,2021
32062021,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,PEREMPUAN,PAUD,0,KORBAN,2021
32062021,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,PEREMPUAN,SD,2,KORBAN,2021
32062021,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,PEREMPUAN,SLTP,15,KORBAN,2021
32062021,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,PEREMPUAN,SLTA,3,KORBAN,2021
32062021,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,PEREMPUAN,PERGURUAN TINGGI,1,KORBAN,2021
32072021,32,JAWA BARAT,3207,KABUPATEN CIAMIS,LAKI-LAKI,NA,0,KORBAN,2021
32072021,32,JAWA BARAT,3207,KABUPATEN CIAMIS,LAKI-LAKI,TIDAK SEKOLAH,0,KORBAN,2021
32072021,32,JAWA BARAT,3207,KABUPATEN CIAMIS,LAKI-LAKI,TK,0,KORBAN,2021
32072021,32,JAWA BARAT,3207,KABUPATEN CIAMIS,LAKI-LAKI,PAUD,0,KORBAN,2021
32072021,32,JAWA BARAT,3207,KABUPATEN CIAMIS,LAKI-LAKI,SD,0,KORBAN,2021
32072021,32,JAWA BARAT,3207,KABUPATEN CIAMIS,LAKI-LAKI,SLTP,1,KORBAN,2021
32072021,32,JAWA BARAT,3207,KABUPATEN CIAMIS,LAKI-LAKI,SLTA,0,KORBAN,2021
32072021,32,JAWA BARAT,3207,KABUPATEN CIAMIS,LAKI-LAKI,PERGURUAN TINGGI,0,KORBAN,2021
32072021,32,JAWA BARAT,3207,KABUPATEN CIAMIS,PEREMPUAN,NA,0,KORBAN,2021
32072021,32,JAWA BARAT,3207,KABUPATEN CIAMIS,PEREMPUAN,TIDAK SEKOLAH,0,KORBAN,2021
32072021,32,JAWA BARAT,3207,KABUPATEN CIAMIS,PEREMPUAN,TK,0,KORBAN,2021
32072021,32,JAWA BARAT,3207,KABUPATEN CIAMIS,PEREMPUAN,PAUD,0,KORBAN,2021
32072021,32,JAWA BARAT,3207,KABUPATEN CIAMIS,PEREMPUAN,SD,0,KORBAN,2021
32072021,32,JAWA BARAT,3207,KABUPATEN CIAMIS,PEREMPUAN,SLTP,0,KORBAN,2021
32072021,32,JAWA BARAT,3207,KABUPATEN CIAMIS,PEREMPUAN,SLTA,0,KORBAN,2021
32072021,32,JAWA BARAT,3207,KABUPATEN CIAMIS,PEREMPUAN,PERGURUAN TINGGI,0,KORBAN,2021
32082021,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,LAKI-LAKI,NA,0,KORBAN,2021
32082021,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,LAKI-LAKI,TIDAK SEKOLAH,0,KORBAN,2021
32082021,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,LAKI-LAKI,TK,0,KORBAN,2021
32082021,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,LAKI-LAKI,PAUD,0,KORBAN,2021
32082021,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,LAKI-LAKI,SD,0,KORBAN,2021
32082021,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,LAKI-LAKI,SLTP,0,KORBAN,2021
32082021,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,LAKI-LAKI,SLTA,0,KORBAN,2021
32082021,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,LAKI-LAKI,PERGURUAN TINGGI,0,KORBAN,2021
32082021,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,PEREMPUAN,NA,0,KORBAN,2021
32082021,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,PEREMPUAN,TIDAK SEKOLAH,0,KORBAN,2021
32082021,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,PEREMPUAN,TK,0,KORBAN,2021
32082021,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,PEREMPUAN,PAUD,0,KORBAN,2021
32082021,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,PEREMPUAN,SD,0,KORBAN,2021
32082021,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,PEREMPUAN,SLTP,0,KORBAN,2021
32082021,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,PEREMPUAN,SLTA,0,KORBAN,2021
32082021,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,PEREMPUAN,PERGURUAN TINGGI,0,KORBAN,2021
32092021,32,JAWA BARAT,3209,KABUPATEN CIREBON,LAKI-LAKI,NA,1,KORBAN,2021
32092021,32,JAWA BARAT,3209,KABUPATEN CIREBON,LAKI-LAKI,TIDAK SEKOLAH,0,KORBAN,2021
32092021,32,JAWA BARAT,3209,KABUPATEN CIREBON,LAKI-LAKI,TK,0,KORBAN,2021
32092021,32,JAWA BARAT,3209,KABUPATEN CIREBON,LAKI-LAKI,PAUD,0,KORBAN,2021
32092021,32,JAWA BARAT,3209,KABUPATEN CIREBON,LAKI-LAKI,SD,1,KORBAN,2021
32092021,32,JAWA BARAT,3209,KABUPATEN CIREBON,LAKI-LAKI,SLTP,0,KORBAN,2021
32092021,32,JAWA BARAT,3209,KABUPATEN CIREBON,LAKI-LAKI,SLTA,0,KORBAN,2021
32092021,32,JAWA BARAT,3209,KABUPATEN CIREBON,LAKI-LAKI,PERGURUAN TINGGI,0,KORBAN,2021
32092021,32,JAWA BARAT,3209,KABUPATEN CIREBON,PEREMPUAN,NA,3,KORBAN,2021
32092021,32,JAWA BARAT,3209,KABUPATEN CIREBON,PEREMPUAN,TIDAK SEKOLAH,0,KORBAN,2021
32092021,32,JAWA BARAT,3209,KABUPATEN CIREBON,PEREMPUAN,TK,0,KORBAN,2021
32092021,32,JAWA BARAT,3209,KABUPATEN CIREBON,PEREMPUAN,PAUD,0,KORBAN,2021
32092021,32,JAWA BARAT,3209,KABUPATEN CIREBON,PEREMPUAN,SD,0,KORBAN,2021
32092021,32,JAWA BARAT,3209,KABUPATEN CIREBON,PEREMPUAN,SLTP,1,KORBAN,2021
32092021,32,JAWA BARAT,3209,KABUPATEN CIREBON,PEREMPUAN,SLTA,1,KORBAN,2021
32092021,32,JAWA BARAT,3209,KABUPATEN CIREBON,PEREMPUAN,PERGURUAN TINGGI,0,KORBAN,2021
32102021,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,LAKI-LAKI,NA,0,KORBAN,2021
32102021,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,LAKI-LAKI,TIDAK SEKOLAH,0,KORBAN,2021
32102021,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,LAKI-LAKI,TK,0,KORBAN,2021
32102021,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,LAKI-LAKI,PAUD,0,KORBAN,2021
32102021,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,LAKI-LAKI,SD,0,KORBAN,2021
32102021,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,LAKI-LAKI,SLTP,0,KORBAN,2021
32102021,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,LAKI-LAKI,SLTA,0,KORBAN,2021
32102021,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,LAKI-LAKI,PERGURUAN TINGGI,0,KORBAN,2021
32102021,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,PEREMPUAN,NA,0,KORBAN,2021
32102021,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,PEREMPUAN,TIDAK SEKOLAH,0,KORBAN,2021
32102021,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,PEREMPUAN,TK,0,KORBAN,2021
32102021,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,PEREMPUAN,PAUD,0,KORBAN,2021
32102021,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,PEREMPUAN,SD,4,KORBAN,2021
32102021,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,PEREMPUAN,SLTP,1,KORBAN,2021
32102021,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,PEREMPUAN,SLTA,0,KORBAN,2021
32102021,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,PEREMPUAN,PERGURUAN TINGGI,0,KORBAN,2021
32112021,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,LAKI-LAKI,NA,0,KORBAN,2021
32112021,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,LAKI-LAKI,TIDAK SEKOLAH,0,KORBAN,2021
32112021,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,LAKI-LAKI,TK,0,KORBAN,2021
32112021,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,LAKI-LAKI,PAUD,0,KORBAN,2021
32112021,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,LAKI-LAKI,SD,0,KORBAN,2021
32112021,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,LAKI-LAKI,SLTP,0,KORBAN,2021
32112021,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,LAKI-LAKI,SLTA,0,KORBAN,2021
32112021,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,LAKI-LAKI,PERGURUAN TINGGI,0,KORBAN,2021
32112021,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,PEREMPUAN,NA,0,KORBAN,2021
32112021,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,PEREMPUAN,TIDAK SEKOLAH,0,KORBAN,2021
32112021,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,PEREMPUAN,TK,0,KORBAN,2021
32112021,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,PEREMPUAN,PAUD,0,KORBAN,2021
32112021,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,PEREMPUAN,SD,0,KORBAN,2021
32112021,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,PEREMPUAN,SLTP,1,KORBAN,2021
32112021,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,PEREMPUAN,SLTA,0,KORBAN,2021
32112021,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,PEREMPUAN,PERGURUAN TINGGI,0,KORBAN,2021
32122021,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,LAKI-LAKI,NA,0,KORBAN,2021
32122021,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,LAKI-LAKI,TIDAK SEKOLAH,0,KORBAN,2021
32122021,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,LAKI-LAKI,TK,0,KORBAN,2021
32122021,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,LAKI-LAKI,PAUD,0,KORBAN,2021
32122021,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,LAKI-LAKI,SD,2,KORBAN,2021
32122021,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,LAKI-LAKI,SLTP,0,KORBAN,2021
32122021,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,LAKI-LAKI,SLTA,0,KORBAN,2021
32122021,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,LAKI-LAKI,PERGURUAN TINGGI,0,KORBAN,2021
32122021,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,PEREMPUAN,NA,1,KORBAN,2021
32122021,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,PEREMPUAN,TIDAK SEKOLAH,0,KORBAN,2021
32122021,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,PEREMPUAN,TK,0,KORBAN,2021
32122021,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,PEREMPUAN,PAUD,0,KORBAN,2021
32122021,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,PEREMPUAN,SD,1,KORBAN,2021
32122021,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,PEREMPUAN,SLTP,1,KORBAN,2021
32122021,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,PEREMPUAN,SLTA,4,KORBAN,2021
32122021,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,PEREMPUAN,PERGURUAN TINGGI,0,KORBAN,2021
32132021,32,JAWA BARAT,3213,KABUPATEN SUBANG,LAKI-LAKI,NA,0,KORBAN,2021
32132021,32,JAWA BARAT,3213,KABUPATEN SUBANG,LAKI-LAKI,TIDAK SEKOLAH,0,KORBAN,2021
32132021,32,JAWA BARAT,3213,KABUPATEN SUBANG,LAKI-LAKI,TK,0,KORBAN,2021
32132021,32,JAWA BARAT,3213,KABUPATEN SUBANG,LAKI-LAKI,PAUD,0,KORBAN,2021
32132021,32,JAWA BARAT,3213,KABUPATEN SUBANG,LAKI-LAKI,SD,0,KORBAN,2021
32132021,32,JAWA BARAT,3213,KABUPATEN SUBANG,LAKI-LAKI,SLTP,0,KORBAN,2021
32132021,32,JAWA BARAT,3213,KABUPATEN SUBANG,LAKI-LAKI,SLTA,0,KORBAN,2021
32132021,32,JAWA BARAT,3213,KABUPATEN SUBANG,LAKI-LAKI,PERGURUAN TINGGI,0,KORBAN,2021
32132021,32,JAWA BARAT,3213,KABUPATEN SUBANG,PEREMPUAN,NA,0,KORBAN,2021
32132021,32,JAWA BARAT,3213,KABUPATEN SUBANG,PEREMPUAN,TIDAK SEKOLAH,0,KORBAN,2021
32132021,32,JAWA BARAT,3213,KABUPATEN SUBANG,PEREMPUAN,TK,0,KORBAN,2021
32132021,32,JAWA BARAT,3213,KABUPATEN SUBANG,PEREMPUAN,PAUD,0,KORBAN,2021
32132021,32,JAWA BARAT,3213,KABUPATEN SUBANG,PEREMPUAN,SD,0,KORBAN,2021
32132021,32,JAWA BARAT,3213,KABUPATEN SUBANG,PEREMPUAN,SLTP,0,KORBAN,2021
32132021,32,JAWA BARAT,3213,KABUPATEN SUBANG,PEREMPUAN,SLTA,0,KORBAN,2021
32132021,32,JAWA BARAT,3213,KABUPATEN SUBANG,PEREMPUAN,PERGURUAN TINGGI,0,KORBAN,2021
32142021,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,LAKI-LAKI,NA,0,KORBAN,2021
